Fall,College,Major Name,Term Code,Department,Major Code,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,All African American,All Asian,Legacy Advising Code,Legacy Department Code,Year Total,StudentsPerPop,StudentsPer100
1997,Engineering,Nuclear Engineering,0,0,0,91,77,14,1,60,5,3,5,1,0,0,16,0,0,6759,6759,25791,0.00352836261,0.352836261
1997,Engineering,Theoretical & Applied Mechans,0,0,0,44,38,6,0,19,1,0,1,0,0,0,23,0,0,2260,2260,25791,0.00170602148,0.170602148
1997,Fine and Applied Arts,Architectural Studies,0,0,0,515,319,196,5,415,39,24,27,1,0,0,4,0,0,2405,2405,25791,0.01996820596,1.996820596
1997,Fine and Applied Arts,Architecture,0,0,0,187,118,69,3,139,14,1,3,0,0,0,27,0,0,7215,7215,25791,0.00725059129,0.725059129
1997,Fine and Applied Arts,Art Education,0,0,0,110,23,87,1,75,15,3,5,0,0,0,11,0,0,4820,4820,25791,0.00426505370,0.42650537
1997,Fine and Applied Arts,Art History,0,0,0,66,15,51,1,51,4,2,2,0,0,0,6,0,0,4820,4820,25791,0.00255903222,0.255903222
1997,Fine and Applied Arts,Art and Design,0,0,0,334,422,166,6,521,30,6,266,2,0,254,11,254,254,16870,16870,25791,0.01295025396,1.295025396
1997,Fine and Applied Arts,Crafts,0,0,0,40,16,24,0,33,2,2,2,1,0,0,0,0,0,4820,4820,25791,0.00155092862,0.155092862
1997,Fine and Applied Arts,Dance,0,0,0,68,7,61,3,52,3,4,2,0,0,0,4,0,0,4836,4836,25791,0.00263657865,0.263657865
1997,Fine and Applied Arts,Graphic Design,0,0,0,127,47,80,3,91,24,1,3,1,0,0,4,0,0,2410,2410,25791,0.00492419836,0.492419836
1997,Fine and Applied Arts,Industrial Design,0,0,0,82,57,25,1,53,17,1,7,0,0,0,3,0,0,2410,2410,25791,0.00317940367,0.317940367
1997,Fine and Applied Arts,Landscape Architecture,0,0,0,135,83,52,1,110,7,1,6,0,0,0,10,0,0,4840,4840,25791,0.00523438409,0.523438409
1997,Fine and Applied Arts,MUS-VOICE,0,0,0,45,10,35,1,35,4,3,2,0,0,0,0,0,0,2425,2425,25791,0.00174479470,0.17447947
1997,Fine and Applied Arts,MUSIC(AMS),0,0,0,100,50,50,3,51,2,4,2,0,0,0,38,0,0,2425,2425,25791,0.00387732155,0.387732155
1997,Fine and Applied Arts,MUSIC-COMP,0,0,0,10,10,0,0,9,1,0,0,0,0,0,0,0,0,2425,2425,25791,0.00038773215,0.038773215
1997,Fine and Applied Arts,MUSIC-INST,0,0,0,107,41,66,4,73,18,2,2,1,0,0,7,0,0,2425,2425,25791,0.00414873405,0.414873405
1997,Fine and Applied Arts,MUSIC-OPEN,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2425,2425,25791,0.00003877322,0.003877322
1997,Fine and Applied Arts,Music,0,0,0,139,56,83,6,80,9,4,3,0,0,0,37,0,0,2425,2425,25791,0.00538947695,0.538947695
1997,Fine and Applied Arts,Music Education,0,0,0,340,141,199,5,295,10,7,13,1,0,0,9,0,0,4850,4850,25791,0.01318289326,1.318289326
1997,Fine and Applied Arts,Music History,0,0,0,7,4,3,0,5,1,0,0,1,0,0,0,0,0,2425,2425,25791,0.00027141251,0.027141251
1997,Fine and Applied Arts,PERFORM ST,0,0,0,24,12,12,2,17,1,3,1,0,0,0,0,0,0,2430,2430,25791,0.00093055717,0.093055717
1997,Fine and Applied Arts,Regional Planning,0,0,0,10,8,2,1,5,0,0,0,0,0,0,4,0,0,2448,2448,25791,0.00038773215,0.038773215
1997,Fine and Applied Arts,Theatre,0,0,0,37,16,21,2,34,1,0,0,0,0,0,0,0,0,2430,2430,25791,0.00143460897,0.143460897
1997,Fine and Applied Arts,UNCLASS,0,0,0,40,17,23,6,14,1,2,0,0,0,0,17,0,0,2401,2401,25791,0.00155092862,0.155092862
1997,Fine and Applied Arts,Urban Planning,0,0,310,148,81,67,4,106,11,13,3,0,0,0,11,0,0,4896,4896,25791,0.00573843589,0.573843589
1997,LAS,African American Studies,0,0,0,8,6,2,0,0,0,5,0,0,0,0,3,0,0,3205,3205,25791,0.00031018572,0.031018572
1997,LAS,Anthropology,0,0,0,77,27,50,0,47,2,1,5,0,0,0,22,0,0,3207,3207,25791,0.00298553759,0.298553759
1997,LAS,Applied Mathematics,0,0,0,18,9,9,0,4,0,0,0,0,0,0,14,0,0,3254,3254,25791,0.00069791788,0.069791788
1997,LAS,Asian Studies,0,0,0,22,8,14,0,7,4,0,0,0,0,0,11,0,0,3208,3208,25791,0.00085301074,0.085301074
1997,LAS,Astronomy,0,0,0,18,12,6,0,8,1,1,0,0,0,0,8,0,0,3210,3210,25791,0.00069791788,0.069791788
1997,LAS,Atmospheric Sciences,0,0,0,33,23,10,0,14,0,0,1,0,0,0,18,0,0,3212,3212,25791,0.00127951611,0.127951611
1997,LAS,BIOCH,0,0,0,200,103,97,0,117,67,5,11,0,0,0,0,0,0,3285,3285,25791,0.00775464309,0.775464309
1997,LAS,Biochemistry,0,0,0,83,48,35,2,50,11,0,1,0,0,0,19,0,0,3285,3285,25791,0.00321817688,0.321817688
1997,LAS,Biology,0,0,0,114,62,52,1,82,10,1,4,0,0,0,16,0,0,3253,3253,25791,0.00442014656,0.442014656
1997,LAS,Biophysics & Computnl Biology,0,0,0,48,32,16,1,15,5,0,1,0,0,0,26,0,0,3213,3253,25791,0.00186111434,0.186111434
1997,LAS,Chemical Engineering,0,0,600,451,287,164,6,293,79,27,14,0,0,0,32,0,0,6576,6576,25791,0.01748672017,1.748672017
1997,LAS,Chemical Physics,0,0,0,7,6,1,1,1,2,0,0,0,0,0,3,0,0,3286,3286,25791,0.00027141251,0.027141251
1997,LAS,Chemistry,0,0,670,415,262,153,7,294,46,7,11,0,0,0,50,0,0,6572,6572,25791,0.01609088442,1.609088442
1997,LAS,Classical Philology,0,0,0,8,7,1,0,6,0,0,1,0,0,0,1,0,0,3222,3222,25791,0.00031018572,0.031018572
1997,LAS,Classics,0,0,616,10,7,3,2,7,0,1,0,0,0,0,0,0,0,6444,6444,25791,0.00038773215,0.038773215
1997,LAS,Comparative Literature,0,0,1120,36,10,26,1,21,3,0,1,0,0,0,10,0,0,3224,3224,25791,0.00139583576,0.139583576
1997,LAS,English,0,0,311,120,48,72,2,94,3,10,1,1,0,0,9,0,0,3225,3225,25791,0.00465278586,0.465278586
1997,LAS,Entomology,0,0,0,29,18,11,0,23,1,2,0,0,0,0,3,0,0,3228,3228,25791,0.00112442325,0.112442325
1997,LAS,French,0,0,0,46,11,35,0,30,1,2,0,0,0,0,13,0,0,3231,3231,25791,0.00178356791,0.178356791
1997,LAS,GEN CURR,0,0,0,0,0,0,35,0,343,335,212,5,0,0,10,0,0,3201,3201,25791,0.00000000000,0
1997,LAS,Geography,0,0,0,38,22,16,1,27,1,1,0,0,0,0,8,0,0,3243,3243,25791,0.00147338219,0.147338219
1997,LAS,Geology,0,0,0,51,32,19,1,37,1,1,2,0,0,0,9,0,0,6492,6492,25791,0.00197743399,0.197743399
1997,LAS,German,0,0,0,26,9,17,0,21,0,0,0,0,0,0,5,0,0,3249,3249,25791,0.00100810360,0.10081036
1997,LAS,History,0,0,0,116,78,38,3,88,1,7,4,0,0,0,13,0,0,3250,3250,25791,0.00449769299,0.449769299
1997,LAS,Italian,0,0,0,7,0,7,0,2,0,0,1,0,0,0,4,0,0,3272,3272,25791,0.00027141251,0.027141251
1997,LAS,LAS TCH MATH,0,0,0,9,4,5,1,6,2,0,0,0,0,0,0,0,0,3254,3254,25791,0.00034895894,0.034895894
1997,LAS,LATIN AMER ST,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3248,3248,25791,0.00003877322,0.003877322
1997,LAS,Linguistics,0,0,0,55,16,39,0,13,3,0,0,0,0,0,39,0,0,3252,3252,25791,0.00213252685,0.213252685
1997,LAS,Mathematics,0,0,0,168,129,39,4,54,8,4,1,0,0,0,97,0,0,3254,3254,25791,0.00651390020,0.65139002
1997,LAS,Microbiology,0,0,0,65,37,28,2,38,7,2,5,0,0,0,11,0,0,3255,3255,25791,0.00252025901,0.252025901
1997,LAS,Molecular & Integrative Physi,0,0,0,50,31,19,1,16,7,1,1,0,0,0,24,0,0,3260,3260,25791,0.00193866077,0.193866077
1997,LAS,Neuroscience,0,0,0,40,31,9,1,24,5,1,2,0,0,0,7,0,0,3253,3253,25791,0.00155092862,0.155092862
1997,LAS,PRE-JOURN,0,0,0,347,123,224,7,228,35,49,26,0,0,0,2,0,0,3201,3201,25791,0.01345430577,1.345430577
1997,LAS,PRE-MED,0,0,0,249,114,135,3,125,57,47,14,2,0,0,1,0,0,3201,3201,25791,0.00965453065,0.965453065
1997,LAS,Philosophy,0,0,0,41,32,9,1,37,1,0,0,0,0,0,2,0,0,3257,3257,25791,0.00158970183,0.158970183
1997,LAS,Plant Biology,0,0,0,37,16,21,0,20,0,1,0,0,0,0,16,0,0,3216,3216,25791,0.00143460897,0.143460897
1997,LAS,Political Science,0,0,343,40,30,10,2,28,0,1,0,0,0,0,9,0,0,3263,3263,25791,0.00155092862,0.155092862
1997,LAS,Portuguese,0,0,306,3,0,3,0,1,0,0,0,0,0,0,2,0,0,3272,3272,25791,0.00011631965,0.011631965
1997,LAS,Psychology,0,0,338,173,75,98,3,119,11,10,10,1,0,0,19,0,0,3266,3266,25791,0.00670776628,0.670776628
1997,LAS,REES,0,0,0,4,1,3,0,2,0,0,0,0,0,0,2,0,0,3265,3265,25791,0.00015509286,0.015509286
1997,LAS,Slavic Languages & Literature,0,0,302,16,8,8,0,9,0,0,1,0,0,0,6,0,0,3268,3268,25791,0.00062037145,0.062037145
1997,LAS,Sociology,0,0,344,42,13,29,1,22,5,4,1,0,0,0,9,0,0,3269,3269,25791,0.00162847505,0.162847505
1997,LAS,Speech Communication,0,0,313,58,23,35,4,46,0,1,1,0,0,0,6,0,0,3274,3274,25791,0.00224884650,0.22488465
1997,LAS,TCH BIOL,0,0,0,24,9,15,0,19,4,0,1,0,0,0,0,0,0,3253,3253,25791,0.00093055717,0.093055717
1997,LAS,TCH ENGL,0,0,0,45,16,29,0,36,4,1,4,0,0,0,0,0,0,3225,3225,25791,0.00174479470,0.17447947
1997,LAS,TCH SOC ST,0,0,0,23,13,10,0,15,3,2,2,1,0,0,0,0,0,3250,3250,25791,0.00089178396,0.089178396
1997,LAS,TRANSITION,0,0,0,218,101,117,1,12,2,168,35,0,0,0,0,0,0,3201,3201,25791,0.00845256097,0.845256097
1997,LAS,UNCLASS,0,0,0,290,121,169,33,116,14,8,5,2,0,0,112,0,0,3201,3201,25791,0.01124423248,1.124423248
1997,LAS,UNCM FR&SO,0,0,0,188,79,109,2,129,15,27,14,0,0,0,1,0,0,3201,3201,25791,0.00728936451,0.728936451
1997,Labor and Industrial Relations,LAB&IN REL,0,0,0,117,49,68,2,77,4,12,6,0,0,0,16,0,0,6010,6010,25791,0.00453646621,0.453646621
1997,Law,Law,0,0,0,614,364,250,38,391,51,64,44,0,0,0,26,0,0,9030,9030,25791,0.02380675429,2.380675429
1997,Media,Advertising,0,0,0,273,113,160,4,197,22,15,14,0,0,0,21,0,0,5606,5606,25791,0.01058508782,1.058508782
1997,Media,Broadcast Journalism,0,0,0,76,22,54,0,49,7,12,8,0,0,0,0,0,0,2810,2810,25791,0.00294676438,0.294676438
1997,Media,Communication,0,0,5164,36,14,22,1,20,1,2,3,1,0,0,8,0,0,2820,2820,25791,0.00139583576,0.139583576
1997,Media,Journalism,0,0,0,24,13,11,0,19,4,0,0,0,0,0,1,0,0,2810,2810,25791,0.00093055717,0.093055717
1997,Media,Media Studies,0,0,0,32,16,16,1,24,2,4,1,0,0,0,0,0,0,2820,2820,25791,0.00124074289,0.124074289
1997,Media,News-Editorial,0,0,0,99,48,51,3,79,6,7,1,0,0,0,3,0,0,2810,2810,25791,0.00383854833,0.383854833
1997,Social Work,Social Work,0,0,1825,254,38,216,42,164,10,22,6,0,0,0,10,0,0,34050,34050,25791,0.00984839673,0.984839673
1997,VetMed,VMS - Veterinary Biosciences,0,0,357,18,13,5,0,7,2,0,0,0,0,0,9,0,0,4405,4405,25791,0.00069791788,0.069791788
1997,VetMed,VMS - Veterinary Pathobiology,0,0,361,42,28,14,2,28,2,0,2,0,0,0,8,0,0,4430,4430,25791,0.00162847505,0.162847505
1997,VetMed,VMS-Veterinary Clinical Medcne,0,0,359,20,10,10,0,16,1,0,0,0,0,0,3,0,0,4420,4420,25791,0.00077546431,0.077546431
1997,VetMed,Veterinary Medicine,0,0,480,362,109,253,2,340,6,3,9,0,0,0,2,0,0,4401,4401,25791,0.01403590400,1.4035904
1997,iSchool,Library & Information Science,0,0,0,236,77,159,5,186,7,5,5,1,0,0,27,0,0,44460,44460,25791,0.00915047885,0.915047885
1998,ACES,Agr & Consumer Economics,0,0,0,259,169,90,2,218,8,11,0,3,0,0,17,0,0,7525,7525,25469,0.01016922533,1.016922533
1998,ACES,Agr & Environmental Cmc & Educ,0,0,0,114,37,77,1,108,1,2,1,1,0,0,0,0,0,7725,7725,25469,0.00447602968,0.447602968
1998,ACES,Agr Engineering & Agr Science,0,0,0,58,45,13,1,49,6,0,2,0,0,0,0,0,0,1510,1510,25469,0.00227727826,0.227727826
1998,ACES,Agricultural & Applied Econ,0,0,0,127,99,28,0,77,0,7,1,0,0,0,42,0,0,3010,3010,25469,0.00498645412,0.498645412
1998,ACES,Agricultural Communications,0,0,0,19,6,13,0,18,0,1,0,0,0,0,0,0,0,1545,1545,25469,0.00074600495,0.074600495
1998,ACES,Agricultural Education,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1545,1545,25469,0.00007852684,0.007852684
1998,ACES,Agricultural Engineering,0,0,0,8,6,2,0,7,0,1,0,0,0,0,0,0,0,1510,1510,25469,0.00031410735,0.031410735
1998,ACES,Agricultural Sciences,0,0,0,10,7,3,1,9,0,0,0,0,0,0,0,0,0,1501,1501,25469,0.00039263418,0.039263418
1998,ACES,Agronomy,0,0,0,55,40,15,0,36,0,0,0,0,0,0,19,0,0,3030,3030,25469,0.00215948801,0.215948801
1998,ACES,Animal Sciences,0,0,0,579,199,380,3,501,18,25,12,2,0,0,18,0,0,6140,6140,25469,0.02273351918,2.273351918
1998,ACES,CFTM-CNSMR&TXTL,0,0,0,77,9,68,1,63,6,3,4,0,0,0,0,0,0,1505,1505,25469,0.00302328321,0.302328321
1998,ACES,CFTM-MKT&PRICE,0,0,0,24,19,5,0,23,0,0,1,0,0,0,0,0,0,1505,1505,25469,0.00094232204,0.094232204
1998,ACES,CONSM ECON,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1505,1505,25469,0.00011779025,0.011779025
1998,ACES,Crop Sciences,0,0,0,101,68,33,1,91,2,2,0,0,0,0,5,0,0,12120,12120,25469,0.00396560525,0.396560525
1998,ACES,DIETETICS,0,0,0,10,1,9,2,7,0,0,1,0,0,0,0,0,0,1550,1550,25469,0.00039263418,0.039263418
1998,ACES,Food Science & Human Nutrition,0,0,0,346,98,248,4,254,40,13,10,2,0,0,23,0,0,20150,20150,25469,0.01358514272,1.358514272
1998,ACES,Forestry,0,0,0,48,28,20,0,44,3,0,1,0,0,0,0,0,0,4695,4695,25469,0.00188464408,0.188464408
1998,ACES,H DVL-FAM,0,0,0,66,4,62,1,54,5,5,1,0,0,0,0,0,0,1545,1545,25469,0.00259138561,0.259138561
1998,ACES,HDFS,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1545,1545,25469,0.00003926342,0.003926342
1998,ACES,HDFS-CH&AD DEV,0,0,0,94,6,88,1,70,6,9,6,0,0,0,2,0,0,1545,1545,25469,0.00369076132,0.369076132
1998,ACES,HDFS-FS,0,0,0,36,2,34,2,27,2,1,4,0,0,0,0,0,0,1545,1545,25469,0.00141348306,0.141348306
1998,ACES,HORT -- P&M,0,0,0,58,27,31,0,52,2,1,3,0,0,0,0,0,0,1565,1565,25469,0.00227727826,0.227727826
1998,ACES,HORT--HORT SCI,0,0,0,7,2,5,0,6,0,0,0,0,0,0,1,0,0,1565,1565,25469,0.00027484393,0.027484393
1998,ACES,HR&FS A&ID,0,0,0,3,0,3,0,0,1,0,0,0,0,0,2,0,0,1505,1505,25469,0.00011779025,0.011779025
1998,ACES,HU DEV&FAM,0,0,0,12,2,10,0,10,0,0,0,0,0,0,2,0,0,1545,1545,25469,0.00047116102,0.047116102
1998,ACES,Horticulture,0,0,0,21,12,9,1,15,0,1,1,0,0,0,3,0,0,4695,4695,25469,0.00082453178,0.082453178
1998,ACES,Human & Community Development,0,0,0,11,2,9,0,10,0,1,0,0,0,0,0,0,0,1545,1545,25469,0.00043189760,0.04318976
1998,ACES,INTRSRCCNSECON,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1505,1505,25469,0.00007852684,0.007852684
1998,ACES,IRCE-CONS EC&F,0,0,0,50,35,15,0,46,3,0,1,0,0,0,0,0,0,1505,1505,25469,0.00196317091,0.196317091
1998,ACES,IRCE-E&NR MGMT,0,0,0,6,4,2,0,6,0,0,0,0,0,0,0,0,0,1505,1505,25469,0.00023558051,0.023558051
1998,ACES,IRCE-INDCURRIC,0,0,0,9,7,2,0,8,1,0,0,0,0,0,0,0,0,1505,1505,25469,0.00035337076,0.035337076
1998,ACES,"IRCE-POL,TRD,DV",0,0,0,25,12,13,0,16,4,2,3,0,0,0,0,0,0,1505,1505,25469,0.00098158546,0.098158546
1998,ACES,MKT TEXT&A,0,0,0,7,0,7,0,6,1,0,0,0,0,0,0,0,0,1505,1505,25469,0.00027484393,0.027484393
1998,ACES,Mechanical Agriculture,0,0,0,11,11,0,0,10,0,0,1,0,0,0,0,0,0,1510,1510,25469,0.00043189760,0.04318976
1998,ACES,NRES - SOILS,0,0,0,5,2,3,0,5,0,0,0,0,0,0,0,0,0,1565,1565,25469,0.00019631709,0.019631709
1998,ACES,NRES-BIOL SCI,0,0,0,117,54,63,0,108,5,1,3,0,0,0,0,0,0,1565,1565,25469,0.00459381994,0.459381994
1998,ACES,NRES-SOC SCI,0,0,0,36,16,20,0,32,2,2,0,0,0,0,0,0,0,1565,1565,25469,0.00141348306,0.141348306
1998,ACES,Natural Res & Env Sciences,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1565,1565,25469,0.00007852684,0.007852684
1998,ACES,Natural Resrcs & Environ Sci,0,0,0,98,60,38,0,69,1,1,3,0,0,0,24,0,0,1565,1565,25469,0.00384781499,0.384781499
1998,ACES,Nutritional Sciences,0,0,0,44,14,30,2,18,5,1,2,2,0,0,14,0,0,1567,1567,25469,0.00172759040,0.17275904
1998,ACES,ORN HORT,0,0,0,39,17,22,1,34,1,2,1,0,0,0,0,0,0,1565,1565,25469,0.00153127331,0.153127331
1998,ACES,PLANT PATH,0,0,0,12,10,2,0,5,0,0,0,0,0,0,7,0,0,1515,1515,25469,0.00047116102,0.047116102
1998,ACES,Physics,0,0,480,275,255,20,14,164,14,0,4,0,0,0,79,0,0,4510,5456,25469,0.01079744003,1.079744003
1998,ACES,REST MGMT,0,0,0,13,7,6,0,12,1,0,0,0,0,0,0,0,0,1550,1550,25469,0.00051042444,0.051042444
1998,ACES,"Recreation, Sport, and Tourism ",0,0,4043,80,54,26,0,68,0,11,1,0,0,0,0,0,0,3625,3625,25469,0.00314107346,0.314107346
1998,ACES,Secondary Education,0,0,8527,17,4,13,0,13,2,1,1,0,0,0,0,0,0,2020,2020,25469,0.00066747811,0.066747811
1998,ACES,Spanish,0,0,307,55,21,34,0,27,1,0,13,0,0,0,14,0,0,3272,3272,25469,0.00215948801,0.215948801
1998,ACES,Speech & Hearing Science,0,0,1416,205,5,200,1,162,8,11,15,2,0,0,6,0,0,14560,14121,25469,0.00804900075,0.804900075
1998,ACES,Statistics,0,0,329,15,5,10,0,7,0,0,0,0,0,0,8,0,0,3283,3283,25469,0.00058895127,0.058895127
1998,ACES,Teaching of Biological Science,0,0,586,7,0,7,0,7,0,0,0,0,0,0,0,0,0,5273,5273,25469,0.00027484393,0.027484393
1998,ACES,Teaching of Chemistry,0,0,588,7,4,3,0,4,2,1,0,0,0,0,0,0,0,6572,6572,25469,0.00027484393,0.027484393
1998,ACES,Teaching of Earth Science,0,0,692,3,2,1,0,2,0,0,1,0,0,0,0,0,0,6492,6492,25469,0.00011779025,0.011779025
1998,ACES,Teaching of English Sec Lang,0,0,299,64,15,49,0,29,1,0,0,1,0,0,33,0,0,3226,3226,25469,0.00251285877,0.251285877
1998,ACES,Teaching of French,0,0,295,3,2,1,0,3,0,0,0,0,0,0,0,0,0,3231,3231,25469,0.00011779025,0.011779025
1998,ACES,Teaching of German,0,0,296,4,1,3,0,4,0,0,0,0,0,0,0,0,0,3249,3249,25469,0.00015705367,0.015705367
1998,ACES,Teaching of Latin,0,0,690,3,2,1,0,3,0,0,0,0,0,0,0,0,0,6444,6444,25469,0.00011779025,0.011779025
1998,ACES,Teaching of Mathematics,0,0,580,8,3,5,0,6,0,1,0,0,0,0,1,0,0,6508,6508,25469,0.00031410735,0.031410735
1998,ACES,Teaching of Physics,0,0,241,2,2,0,0,2,0,0,0,0,0,0,0,0,0,2255,3201,25469,0.00007852684,0.007852684
1998,Applied Health Sciences,HLTH EDUC,0,0,0,72,7,65,1,42,3,22,4,0,0,0,0,0,0,3605,3605,25469,0.00282696612,0.282696612
1998,Applied Health Sciences,HLTH PL AD,0,0,0,115,30,85,1,63,22,15,14,0,0,0,0,0,0,3605,3605,25469,0.00451529310,0.45152931
1998,Applied Health Sciences,Kinesiology,0,0,0,499,210,289,7,402,35,18,16,2,0,0,19,0,0,10845,10845,25469,0.01959244572,1.959244572
1998,Applied Health Sciences,Leisure Studies,0,0,0,115,64,51,2,87,3,5,2,0,0,0,16,0,0,7250,7250,25469,0.00451529310,0.45152931
1998,Applied Health Sciences,MSPH IN C HLTH,0,0,0,7,2,5,0,6,0,0,0,0,0,0,1,0,0,3605,3605,25469,0.00027484393,0.027484393
1998,Applied Health Sciences,PARK & NR MGMT,0,0,0,12,9,3,0,11,1,0,0,0,0,0,0,0,0,3625,3625,25469,0.00047116102,0.047116102
1998,Applied Health Sciences,PROG MANAG,0,0,0,8,4,4,0,8,0,0,0,0,0,0,0,0,0,3625,3625,25469,0.00031410735,0.031410735
1998,Applied Health Sciences,"Recreation, Sport, and Tourism ",0,0,4043,39,20,19,0,30,0,6,2,1,0,0,0,0,0,3625,3625,25469,0.00153127331,0.153127331
1998,Applied Health Sciences,Rehabilitation,0,0,350,16,3,13,1,10,1,3,0,0,0,0,1,0,0,3605,3605,25469,0.00062821469,0.062821469
1998,Applied Life Sciences,Community Health,0,0,698,78,20,58,0,56,11,9,0,0,0,0,2,0,0,7210,7210,25469,0.00306254663,0.306254663
1998,Aviation,Air Systems,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5210,5210,25469,0.00003926342,0.003926342
1998,Aviation,Nondegree,0,0,0,7,5,2,0,6,0,1,0,0,0,0,0,0,0,5210,5210,25469,0.00027484393,0.027484393
1998,Aviation,PP/AS,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5210,5210,25469,0.00003926342,0.003926342
1998,Aviation,Professional Pilot,0,0,487,151,124,27,3,120,17,6,4,0,0,0,1,0,0,5210,5210,25469,0.00592877616,0.592877616
1998,Business,Accountancy,0,0,0,952,483,469,8,627,121,55,38,0,0,0,103,0,0,8525,8525,25469,0.03737877420,3.73787742
1998,Business,Business Administration,0,0,0,1389,792,597,10,791,171,72,61,0,0,0,284,0,0,19036,19036,25469,0.05453688798,5.453688798
1998,Business,CBA NON-DEGREE,0,0,0,25,13,12,2,3,1,0,0,0,0,0,19,0,0,1701,1701,25469,0.00098158546,0.098158546
1998,Business,Computer Science,0,0,224,356,285,71,6,95,26,0,2,0,0,0,227,0,0,4434,4434,25469,0.01397777691,1.397777691
1998,Business,Economics,0,0,222,261,180,81,3,72,17,3,7,0,0,0,159,0,0,5160,5160,25469,0.01024775217,1.024775217
1998,Business,Executive MBA Program,0,0,0,72,57,15,5,62,3,0,1,0,0,0,1,0,0,1710,1710,25469,0.00282696612,0.282696612
1998,Business,Finance,0,0,0,823,560,263,10,571,104,42,39,1,0,0,56,0,0,8610,8610,25469,0.03231379324,3.231379324
1998,Business,INT'L MSBA,0,0,0,42,27,15,0,1,0,0,0,0,0,0,41,0,0,1733,1733,25469,0.00164906357,0.164906357
1998,Business,Leisure Studies,0,0,353,46,12,34,0,34,3,7,2,0,0,0,0,0,0,3625,3625,25469,0.00180611724,0.180611724
1998,Business,Teaching of Spanish,0,0,297,20,0,20,0,15,1,0,4,0,0,0,0,0,0,3272,3272,25469,0.00078526837,0.078526837
1998,Business,Technical Systems Management,0,0,100,70,64,6,1,66,1,1,1,0,0,0,0,0,0,6040,6040,25469,0.00274843928,0.274843928
1998,Business,Theatre,0,0,486,140,64,76,6,110,4,10,2,1,0,0,7,0,0,7290,7290,25469,0.00549687856,0.549687856
1998,Business,UNASSIGNED,0,0,0,560,299,261,5,424,66,19,36,2,0,0,8,0,0,1701,1701,25469,0.02198751423,2.198751423
1998,Education,ED POL ST,0,0,0,79,26,53,4,26,3,25,10,0,0,0,11,0,0,2024,2024,25469,0.00310181004,0.310181004
1998,Education,ED SEC&CON,0,0,0,77,25,52,1,42,3,6,1,0,0,0,24,0,0,2020,2020,25469,0.00302328321,0.302328321
1998,Education,EDUC ELEMENTARY,0,0,0,72,7,65,3,44,0,4,5,3,0,0,13,0,0,2020,2020,25469,0.00282696612,0.282696612
1998,Education,EDUC GEN,0,0,0,194,15,179,3,161,15,6,9,0,0,0,0,0,0,2001,2001,25469,0.00761710314,0.761710314
1998,Education,Early Childhood Education,0,0,0,54,2,52,0,42,5,4,3,0,0,0,0,0,0,4040,4040,25469,0.00212022459,0.212022459
1998,Education,Ed Organization and Leadership,0,0,0,121,41,80,3,97,1,14,3,0,0,0,3,0,0,2004,2004,25469,0.00475087361,0.475087361
1998,Education,Educ Voc Tech,0,0,0,77,32,45,4,51,1,8,0,0,0,0,13,0,0,2040,2040,25469,0.00302328321,0.302328321
1998,Education,Educational Psychology,0,0,0,100,27,73,0,51,3,7,2,0,0,0,37,0,0,2014,2014,25469,0.00392634183,0.392634183
1998,Education,Elementary Education,0,0,0,237,19,218,2,186,18,18,12,1,0,0,0,0,0,4040,4040,25469,0.00930543013,0.930543013
1998,Education,Secondary & Continuing Educ,0,0,860,29,15,14,0,21,5,2,1,0,0,0,0,0,0,8080,8080,25469,0.00113863913,0.113863913
1998,Education,Special Education,0,0,0,98,11,87,0,74,2,6,0,0,0,0,16,0,0,4070,4070,25469,0.00384781499,0.384781499
1998,Education,TCH ENGL IN MN,0,0,0,5,2,3,0,4,1,0,0,0,0,0,0,0,0,2020,2020,25469,0.00019631709,0.019631709
1998,Education,TCH ENGL OUT MN,0,0,0,18,3,15,0,14,0,4,0,0,0,0,0,0,0,2020,2020,25469,0.00070674153,0.070674153
1998,Education,TCH GEN SCIENCE,0,0,0,4,2,2,0,4,0,0,0,0,0,0,0,0,0,2020,2020,25469,0.00015705367,0.015705367
1998,Education,TCH PS CHEM,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2020,2020,25469,0.00003926342,0.003926342
1998,Education,TCH SOC ST IN,0,0,0,13,7,6,0,10,1,1,0,1,0,0,0,0,0,2020,2020,25469,0.00051042444,0.051042444
1998,Education,TCH SOC ST OUT,0,0,0,15,8,7,0,12,1,1,1,0,0,0,0,0,0,2020,2020,25469,0.00058895127,0.058895127
1998,Education,UG NON-DEG,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2001,2001,25469,0.00003926342,0.003926342
