Subject,Number,Primary Instructor,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,Average GPA,Variance,F_cum,D-_cum,D_cum,D+_cum,C-_cum,C_cum,C+_cum,B-_cum,B_cum,B+_cum,A-_cum,A_cum,A+_cum,25PCT,25_percent,75PCT,75_percent,12.5PCT,12.5_percent,87.5PCT,87.5_percent
ECON,102,"Sahajdack, Thomas C",Microeconomic Principles,0,26,4,0,2,0,1,0,0,0,0,0,0,0,33,3.848787879,0.135453076,0,0,0,0,0,0,3.03030303,3.03030303,9.090909091,9.090909091,21.21212121,100,100,A_cum,4,A_cum,4,A-_cum,3.67,A_cum,4
ECON,102,"Santos, Raul Antonio C",Microeconomic Principles,8,10,37,16,17,6,7,4,7,2,2,2,1,0,119,3.11,0.662632773,0.840336134,2.521008403,4.201680672,5.882352941,11.76470588,15.12605042,21.00840336,26.05042017,40.33613445,53.78151261,84.87394958,93.27731092,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ECON,102,"Sarmiento Barbi, Ignacio",Microeconomic Principles,30,150,20,12,20,2,2,4,2,0,5,0,7,4,254,3.620866142,0.363200426,2.755905512,2.755905512,4.724409449,4.724409449,5.511811024,7.086614173,7.874015748,8.661417323,16.53543307,21.25984252,29.13385827,88.18897638,100,A-_cum,3.67,A_cum,4,B_cum,3,A_cum,4
ECON,102,"Schneider, John W",Microeconomic Principles,0,36,37,11,20,13,7,4,8,3,0,0,2,0,141,3.211276596,0.538755854,1.418439716,1.418439716,1.418439716,3.546099291,9.219858156,12.05673759,17.0212766,26.24113475,40.42553191,48.22695035,74.46808511,100,100,B-_cum,2.67,A_cum,4,C+_cum,2.33,A_cum,4
ECON,102,"Sen, Monalisa",Microeconomic Principles,0,63,0,0,68,0,0,32,0,0,8,0,8,1,179,2.94972067,0.720338937,4.469273743,4.469273743,8.938547486,8.938547486,8.938547486,26.81564246,26.81564246,26.81564246,64.80446927,64.80446927,64.80446927,100,100,C_cum,2,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Shahhosseini, Mehrnoush",Microeconomic Principles,7,51,21,24,34,3,11,2,0,1,0,0,3,0,157,3.375541401,0.323370954,1.910828025,1.910828025,1.910828025,2.547770701,2.547770701,3.821656051,10.82802548,12.7388535,34.39490446,49.68152866,63.05732484,95.54140127,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
ECON,102,"Sirohi, Rahul A",Microeconomic Principles,0,76,0,0,89,0,0,51,0,0,9,0,3,2,228,2.99122807,0.715526842,1.315789474,1.315789474,5.263157895,5.263157895,5.263157895,27.63157895,27.63157895,27.63157895,66.66666667,66.66666667,66.66666667,100,100,C_cum,2,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Sogo, Takeharu",Microeconomic Principles,33,208,65,40,113,25,30,41,17,13,6,2,2,1,595,3.271294118,0.648258442,0.336134454,0.672268908,1.680672269,3.865546218,6.722689076,13.61344538,18.65546218,22.85714286,41.8487395,48.57142857,59.49579832,94.45378151,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Sun, Lingling",Microeconomic Principles,10,147,59,42,55,18,20,6,7,7,4,5,1,0,381,3.371128609,0.591086894,0.262467192,1.57480315,2.624671916,4.461942257,6.299212598,7.874015748,13.12335958,17.84776903,32.28346457,43.30708661,58.79265092,97.37532808,100,B_cum,3,A_cum,4,C+_cum,2.33,A_cum,4
ECON,102,"Szewerniak, Wojciech W",Microeconomic Principles,42,65,52,40,41,30,22,24,9,7,3,1,3,1,339,3.192949853,0.615065675,0.884955752,1.179941003,2.064896755,4.12979351,6.784660767,13.86430678,20.3539823,29.20353982,41.2979351,53.09734513,68.43657817,87.61061947,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Tvalodze, Salome",Microeconomic Principles,0,99,0,0,57,0,0,26,0,0,9,0,3,1,194,3.237113402,0.750804505,1.546391753,1.546391753,6.18556701,6.18556701,6.18556701,19.58762887,19.58762887,19.58762887,48.96907216,48.96907216,48.96907216,100,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Valenzuela Rami, Irina E",Microeconomic Principles,36,31,21,20,15,8,2,7,5,1,5,0,5,0,156,3.278012821,0.629634896,3.205128205,3.205128205,6.41025641,7.051282051,10.25641026,14.74358974,16.02564103,21.15384615,30.76923077,43.58974359,57.05128205,76.92307692,100,B_cum,3,A_cum,4,C_cum,2,A+_cum,4
ECON,102,"Vazquez, Jose J",Microeconomic Principles,3090,2721,621,602,541,152,179,196,49,53,67,19,152,25,8442,3.624459844,0.371135868,1.800521204,2.025586354,2.819237148,3.447050462,4.027481639,6.349206349,8.469556977,10.27007818,16.6785122,23.80952381,31.16560057,63.39729922,100,A-_cum,3.67,A+_cum,4,B_cum,3,A+_cum,4
ECON,102,"Wang, Xin",Microeconomic Principles,0,42,0,0,31,0,0,10,0,0,7,0,3,0,93,3.096774194,0.831817215,3.225806452,3.225806452,10.75268817,10.75268817,10.75268817,21.50537634,21.50537634,21.50537634,54.83870968,54.83870968,54.83870968,100,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Wang, Yiqun",Microeconomic Principles,10,65,9,11,58,3,7,29,3,1,10,0,5,1,211,3.044170616,0.753820171,2.369668246,2.369668246,7.109004739,7.582938389,9.004739336,22.74881517,26.06635071,27.48815166,54.97630332,60.18957346,64.4549763,95.26066351,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Wen, Hui",Microeconomic Principles,0,107,0,0,129,0,0,68,0,0,12,0,13,1,329,2.927051672,0.689574562,3.951367781,3.951367781,7.598784195,7.598784195,7.598784195,28.2674772,28.2674772,28.2674772,67.47720365,67.47720365,67.47720365,100,100,C_cum,2,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Xie, Xiaoying",Microeconomic Principles,0,65,57,29,41,36,24,16,16,5,5,1,3,1,298,3.059865772,0.637445836,1.006711409,1.342281879,3.020134228,4.697986577,10.06711409,15.43624161,23.48993289,35.5704698,49.32885906,59.06040268,78.18791946,100,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ECON,102,"Xu, Hui",Microeconomic Principles,0,109,30,14,90,19,9,36,6,3,23,1,4,2,344,3.035174419,0.817543763,1.162790698,1.453488372,8.139534884,9.011627907,10.75581395,21.22093023,23.8372093,29.36046512,55.52325581,59.59302326,68.31395349,100,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Xu, Jianfeng",Microeconomic Principles,25,43,10,20,21,6,9,4,1,2,3,1,2,0,147,3.342108844,0.589061655,1.360544218,2.040816327,4.081632653,5.442176871,6.12244898,8.843537415,14.96598639,19.04761905,33.33333333,46.93877551,53.7414966,82.99319728,100,B_cum,3,A_cum,4,C+_cum,2.33,A+_cum,4
ECON,102,"Yang, Bei",Microeconomic Principles,2,5,2,4,7,2,3,3,1,0,0,0,3,0,32,2.801875,0.52684928,9.375,9.375,9.375,9.375,12.5,21.875,31.25,37.5,59.375,71.875,78.125,93.75,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,102,"Yang, Jie",Microeconomic Principles,0,114,0,0,159,0,0,62,0,0,29,0,17,3,381,2.850393701,0.783075561,4.461942257,4.461942257,12.07349081,12.07349081,12.07349081,28.34645669,28.34645669,28.34645669,70.07874016,70.07874016,70.07874016,100,100,C_cum,2,A_cum,4,C_cum,2,A_cum,4
ECON,102,"Zhang, Cong",Microeconomic Principles,12,114,76,51,75,44,24,11,13,4,1,2,5,2,432,3.246574074,0.479810911,1.157407407,1.62037037,1.851851852,2.777777778,5.787037037,8.333333333,13.88888889,24.07407407,41.43518519,53.24074074,70.83333333,97.22222222,100,B_cum,3,A_cum,4,C+_cum,2.33,A_cum,4
ECON,102,"Zubareva, Daria",Microeconomic Principles,0,15,12,4,18,10,7,2,1,3,2,1,2,0,77,2.944155844,0.662882635,2.597402597,3.896103896,6.493506494,10.38961039,11.68831169,14.28571429,23.37662338,36.36363636,59.74025974,64.93506494,80.51948052,100,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ECON,102,"de Mello, Euler P",Microeconomic Principles,0,45,0,0,43,0,0,14,0,0,4,0,4,0,110,3.1,0.649636364,3.636363636,3.636363636,7.272727273,7.272727273,7.272727273,20,20,20,59.09090909,59.09090909,59.09090909,100,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,103,"Agirdas, Cagdas",Macroeconomic Principles,7,13,3,4,2,3,1,1,0,0,1,1,0,0,36,3.453888889,0.710284877,0,2.777777778,5.555555556,5.555555556,5.555555556,8.333333333,11.11111111,19.44444444,25,36.11111111,44.44444444,80.55555556,100,B+_cum,3.33,A_cum,4,B-_cum,2.67,A+_cum,4
ECON,103,"Amiri Moghadam, Sadra",Macroeconomic Principles,0,46,0,0,37,0,0,21,0,0,5,0,6,1,115,2.973913043,0.763972056,5.217391304,5.217391304,9.565217391,9.565217391,9.565217391,27.82608696,27.82608696,27.82608696,60,60,60,100,100,C_cum,2,A_cum,4,C_cum,2,A_cum,4
ECON,103,"Baer, Werner",Macroeconomic Principles,13,98,203,331,232,129,54,38,25,9,7,14,15,8,1168,3.085265411,0.403693474,1.284246575,2.482876712,3.082191781,3.852739726,5.993150685,9.246575342,13.86986301,24.91438356,44.77739726,73.11643836,90.49657534,98.8869863,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
ECON,103,"Bagby, Emilie T",Macroeconomic Principles,4,7,10,6,14,12,6,3,6,3,2,3,1,1,77,2.762597403,0.823866703,1.298701299,5.194805195,7.792207792,11.68831169,19.48051948,23.37662338,31.16883117,46.75324675,64.93506494,72.72727273,85.71428571,94.80519481,100,C+_cum,2.33,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Bailey Athias, Diloa J",Macroeconomic Principles,2,10,15,19,20,7,6,3,0,0,0,3,0,0,85,3.141176471,0.492363322,0,3.529411765,3.529411765,3.529411765,3.529411765,7.058823529,14.11764706,22.35294118,45.88235294,68.23529412,85.88235294,97.64705882,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
ECON,103,"Buckley, Bryan D",Macroeconomic Principles,3,5,7,4,5,2,4,2,1,0,1,0,0,0,34,3.157058824,0.603573702,0,0,2.941176471,2.941176471,5.882352941,11.76470588,23.52941176,29.41176471,44.11764706,55.88235294,76.47058824,91.17647059,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ECON,103,"Chang, Eui Soon",Macroeconomic Principles,7,27,16,29,26,20,21,22,13,7,7,2,5,0,202,2.747425743,0.760857031,2.475247525,3.465346535,6.930693069,10.3960396,16.83168317,27.72277228,38.11881188,48.01980198,60.89108911,75.24752475,83.16831683,96.53465347,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A_cum,4
ECON,103,"Chen, Yuci",Macroeconomic Principles,24,32,39,35,32,25,9,15,8,5,10,6,7,0,247,2.961255061,0.813750163,2.834008097,5.263157895,9.311740891,11.33603239,14.57489879,20.64777328,24.29149798,34.41295547,47.36842105,61.53846154,77.32793522,90.28340081,100,B-_cum,2.67,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Cho, Hee Pyung",Macroeconomic Principles,4,7,3,10,5,4,8,5,4,0,0,0,0,0,50,2.9862,0.59057156,0,0,0,0,8,18,34,42,52,72,78,92,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Corredor Waldro, Adriana",Macroeconomic Principles,5,21,12,13,6,2,7,3,4,1,1,5,0,0,80,3.11675,0.988514437,0,6.25,7.5,8.75,13.75,17.5,26.25,28.75,36.25,52.5,67.5,93.75,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A_cum,4
ECON,103,"Czurylo, Todd A",Macroeconomic Principles,11,18,18,7,11,2,2,2,1,0,0,2,0,0,74,3.451081081,0.520644777,0,2.702702703,2.702702703,2.702702703,4.054054054,6.756756757,9.459459459,12.16216216,27.02702703,36.48648649,60.81081081,85.13513514,100,B_cum,3,A_cum,4,B_cum,3,A+_cum,4
ECON,103,"Da Silva Cortes, Gustavo",Macroeconomic Principles,4,15,5,7,4,0,0,0,2,0,0,0,0,0,37,3.594594595,0.336851863,0,0,0,0,5.405405405,5.405405405,5.405405405,5.405405405,16.21621622,35.13513514,48.64864865,89.18918919,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
ECON,103,"Deliberalli, Priscila P",Macroeconomic Principles,0,7,18,14,20,14,10,16,3,3,3,0,3,0,111,2.750990991,0.555903934,2.702702703,2.702702703,5.405405405,8.108108108,10.81081081,25.22522523,34.23423423,46.84684685,64.86486486,77.47747748,93.69369369,100,100,C_cum,2,B+_cum,3.33,C_cum,2,A-_cum,3.67
ECON,103,"Ding, Chen",Macroeconomic Principles,78,102,112,108,99,79,65,55,40,18,11,9,26,2,802,2.952406484,0.691003679,3.241895262,4.364089776,5.735660848,7.980049875,12.96758105,19.82543641,27.93017456,37.78054863,50.12468828,63.59102244,77.55610973,90.27431421,100,C+_cum,2.33,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Dunick, Jason",Macroeconomic Principles,1,6,3,3,1,6,3,1,1,0,0,0,3,1,28,2.81,0.562260714,10.71428571,10.71428571,10.71428571,10.71428571,14.28571429,17.85714286,28.57142857,50,53.57142857,64.28571429,75,96.42857143,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A_cum,4
ECON,103,"Feiger, Jeremy K",Macroeconomic Principles,11,27,21,23,25,8,5,11,5,4,1,0,4,0,145,3.105793103,0.578211935,2.75862069,2.75862069,3.448275862,6.206896552,9.655172414,17.24137931,20.68965517,26.20689655,43.44827586,59.31034483,73.79310345,92.4137931,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ECON,103,"Fernandez, Santiago J",Macroeconomic Principles,2,9,8,18,20,11,10,15,7,7,6,5,4,1,122,2.510819672,0.835051281,3.278688525,7.37704918,12.29508197,18.03278689,23.7704918,36.06557377,44.26229508,53.27868852,69.67213115,84.42622951,90.98360656,98.36065574,100,C_cum,2,B+_cum,3.33,D+_cum,1.33,A-_cum,3.67
ECON,103,"Ferraz Musse, Isabel",Macroeconomic Principles,15,25,12,12,16,12,16,14,10,2,2,1,2,0,139,2.959352518,0.763548972,1.438848921,2.158273381,3.597122302,5.035971223,12.23021583,22.30215827,33.81294964,42.44604317,53.95683453,62.58992806,71.22302158,89.20863309,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,103,"Fung, Juan F",Macroeconomic Principles,2,10,16,14,20,5,17,7,8,3,6,1,5,1,114,2.669473684,0.743376488,4.385964912,5.263157895,10.52631579,13.15789474,20.1754386,26.31578947,41.22807018,45.61403509,63.15789474,75.43859649,89.47368421,98.24561404,100,C_cum,2,B+_cum,3.33,D+_cum,1.33,A-_cum,3.67
ECON,103,"Ghosh, Meenakshi",Macroeconomic Principles,0,22,0,0,22,0,0,30,0,0,16,0,12,5,102,2.254901961,1.042721125,11.76470588,11.76470588,27.45098039,27.45098039,27.45098039,56.8627451,56.8627451,56.8627451,78.43137255,78.43137255,78.43137255,100,100,D_cum,1,B_cum,3,D_cum,1,A_cum,4
ECON,103,"Gottheil, Fred M",Macroeconomic Principles,3,65,3,3,18,3,1,12,0,1,1,0,3,0,113,3.395309735,0.566327695,2.654867257,2.654867257,3.539823009,4.424778761,4.424778761,15.04424779,15.92920354,18.5840708,34.51327434,37.16814159,39.82300885,97.34513274,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,103,"Halim, Daniel Z",Macroeconomic Principles,3,6,6,10,11,5,5,5,3,1,0,0,0,0,55,3.012,0.521074182,0,0,0,1.818181818,7.272727273,16.36363636,25.45454545,34.54545455,54.54545455,72.72727273,83.63636364,94.54545455,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Hamidisahneh, Mehdi",Macroeconomic Principles,1,8,17,7,17,13,12,23,6,9,6,0,2,1,121,2.556694215,0.727746339,1.652892562,1.652892562,6.611570248,14.04958678,19.00826446,38.01652893,47.9338843,58.67768595,72.72727273,78.51239669,92.56198347,99.17355372,100,C_cum,2,B+_cum,3.33,D+_cum,1.33,A-_cum,3.67
ECON,103,"Hashimoto, Kazuyuki",Macroeconomic Principles,4,9,11,28,26,18,17,15,12,7,4,4,1,0,156,2.675064103,0.70138674,0.641025641,3.205128205,5.769230769,10.25641026,17.94871795,27.56410256,38.46153846,50,66.66666667,84.61538462,91.66666667,97.43589744,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A-_cum,3.67
ECON,103,"Jachetta, Christine B",Macroeconomic Principles,1,15,14,15,24,5,7,17,2,0,7,0,5,1,112,2.779732143,0.688161947,4.464285714,4.464285714,10.71428571,10.71428571,12.5,27.67857143,33.92857143,38.39285714,59.82142857,73.21428571,85.71428571,99.10714286,100,C_cum,2,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Kao, Yu-Hsien",Macroeconomic Principles,6,16,26,26,30,30,12,22,12,0,20,0,6,2,206,2.680097087,0.767981921,2.912621359,2.912621359,12.62135922,12.62135922,18.44660194,29.12621359,34.95145631,49.51456311,64.0776699,76.69902913,89.32038835,97.08737864,100,C_cum,2,B+_cum,3.33,D_cum,1,A-_cum,3.67
ECON,103,"Karimi, Seyed Mohammad",Macroeconomic Principles,4,34,38,27,51,22,23,29,11,3,15,8,8,2,273,2.737802198,0.821399979,2.93040293,5.860805861,11.35531136,12.45421245,16.48351648,27.10622711,35.53113553,43.58974359,62.27106227,72.16117216,86.08058608,98.53479853,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Kelly, James C",Macroeconomic Principles,3,27,36,31,21,7,7,2,0,1,0,1,0,0,136,3.377573529,0.325516906,0,0.735294118,0.735294118,1.470588235,1.470588235,2.941176471,8.088235294,13.23529412,28.67647059,51.47058824,77.94117647,97.79411765,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
ECON,103,"Kim, Jungyoun",Macroeconomic Principles,22,30,18,16,25,11,7,10,2,3,0,2,0,1,146,3.265,0.607344178,0,1.369863014,1.369863014,3.424657534,4.794520548,11.64383562,16.43835616,23.97260274,41.09589041,52.05479452,64.38356164,84.93150685,100,B_cum,3,A_cum,4,C+_cum,2.33,A+_cum,4
ECON,103,"Kwak, Eunhye",Macroeconomic Principles,4,11,11,16,13,15,4,15,2,3,5,2,1,3,102,2.800882353,0.784143908,0.980392157,2.941176471,7.843137255,10.78431373,12.74509804,27.45098039,31.37254902,46.07843137,58.82352941,74.50980392,85.29411765,96.07843137,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Laumer, Sebastian",Macroeconomic Principles,13,13,19,17,11,15,14,9,13,4,4,5,9,3,146,2.660205479,0.897581199,6.164383562,9.589041096,12.32876712,15.06849315,23.97260274,30.1369863,39.7260274,50,57.53424658,69.17808219,82.19178082,91.09589041,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,103,"Leite Estanisla, Luiz Fel",Macroeconomic Principles,21,44,38,54,58,36,27,34,16,7,5,1,14,3,355,2.878901408,0.60843393,3.943661972,4.225352113,5.633802817,7.605633803,12.11267606,21.69014085,29.29577465,39.43661972,55.77464789,70.98591549,81.69014085,94.08450704,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Li, Zening",Macroeconomic Principles,5,10,13,16,22,22,11,18,8,7,3,2,2,1,139,2.693309353,0.682453577,1.438848921,2.877697842,5.035971223,10.07194245,15.82733813,28.77697842,36.69064748,52.51798561,68.34532374,79.85611511,89.20863309,96.4028777,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A-_cum,3.67
ECON,103,"Liu, Zhiwei",Macroeconomic Principles,14,78,47,37,96,43,43,45,20,11,23,4,22,4,483,2.75447205,0.761595823,4.554865424,5.383022774,10.14492754,12.42236025,16.563147,25.87991718,34.7826087,43.68530021,63.5610766,71.22153209,80.95238095,97.10144928,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Lu, Chang",Macroeconomic Principles,24,41,26,15,14,10,7,8,3,4,2,1,6,0,161,3.225962733,0.644508462,3.726708075,4.347826087,5.590062112,8.074534161,9.937888199,14.9068323,19.25465839,25.46583851,34.16149068,43.47826087,59.62732919,85.0931677,100,B-_cum,2.67,A_cum,4,C_cum,2,A+_cum,4
ECON,103,"Ma, Sen",Macroeconomic Principles,65,76,65,89,84,54,39,43,23,11,13,8,13,1,583,2.990343053,0.709690842,2.229845626,3.602058319,5.831903945,7.718696398,11.66380789,19.03945111,25.72898799,34.99142367,49.39965695,64.66552316,75.81475129,88.85077187,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Malasquez Carbo, Eduardo",Macroeconomic Principles,13,40,44,41,46,42,33,29,18,4,20,1,16,4,347,2.740893372,0.733522996,4.610951009,4.899135447,10.66282421,11.81556196,17.00288184,25.36023055,34.870317,46.9740634,60.23054755,72.04610951,84.72622478,96.25360231,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Mashhadi Faraha, Arash",Macroeconomic Principles,6,28,20,34,30,22,12,16,8,8,4,6,4,2,198,2.845151515,0.77965554,2.02020202,5.050505051,7.070707071,11.11111111,15.15151515,23.23232323,29.29292929,40.4040404,55.55555556,72.72727273,82.82828283,96.96969697,100,C+_cum,2.33,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Mavridis, Christos",Macroeconomic Principles,2,56,14,17,56,13,15,22,4,6,15,1,12,1,233,2.798197425,0.815773978,5.150214592,5.579399142,12.01716738,14.59227468,16.30901288,25.75107296,32.1888412,37.76824034,61.80257511,69.09871245,75.10729614,99.1416309,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,103,"McDermott, Eric M",Macroeconomic Principles,73,404,227,233,365,159,113,180,77,13,44,18,36,11,1942,3.018403708,0.66624658,1.853759011,2.780638517,5.046343975,5.715756952,9.680741504,18.94953656,24.76828012,32.95571576,51.7507724,63.74871267,75.4376931,96.24098867,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Nivin Valdiviez, Rafael J",Macroeconomic Principles,8,30,39,64,21,26,10,13,15,0,7,0,8,6,241,2.99593361,0.570629334,3.319502075,3.319502075,6.22406639,6.22406639,12.44813278,17.84232365,21.99170124,32.78008299,41.49377593,68.04979253,84.23236515,96.68049793,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Olivares Gonzal, Mauricio",Macroeconomic Principles,6,2,6,9,14,6,8,8,2,2,1,0,2,0,66,2.782575758,0.551942522,3.03030303,3.03030303,4.545454545,7.575757576,10.60606061,22.72727273,34.84848485,43.93939394,65.15151515,78.78787879,87.87878788,90.90909091,100,C+_cum,2.33,B+_cum,3.33,C_cum,2,A-_cum,3.67
ECON,103,"Petry, Joseph A",Macroeconomic Principles,15,50,45,54,78,35,33,20,15,12,13,6,37,7,413,2.681210654,0.724743931,8.958837772,10.41162228,13.55932203,16.46489104,20.0968523,24.93946731,32.92978208,41.40435835,60.2905569,73.36561743,84.26150121,96.36803874,100,C+_cum,2.33,A-_cum,3.67,D_cum,1,A_cum,4
ECON,103,"Pollak, Micah R",Macroeconomic Principles,1,7,9,16,19,19,11,15,5,4,3,1,4,2,114,2.622894737,0.574459978,3.50877193,4.385964912,7.01754386,10.52631579,14.9122807,28.07017544,37.71929825,54.38596491,71.05263158,85.0877193,92.98245614,99.12280702,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A-_cum,3.67
ECON,103,"Quintana Ashwel, Nicolas",Macroeconomic Principles,0,41,0,0,42,0,0,13,0,0,17,0,3,1,116,2.870689655,1.054635927,2.586206897,2.586206897,17.24137931,17.24137931,17.24137931,28.44827586,28.44827586,28.44827586,64.65517241,64.65517241,64.65517241,100,100,C_cum,2,A_cum,4,D_cum,1,A_cum,4
ECON,103,"Sadayuki, Taisuke",Macroeconomic Principles,9,19,13,12,17,20,20,13,10,4,3,1,9,2,150,2.6824,0.711227388,6,6.666666667,8.666666667,11.33333333,18,26.66666667,40,53.33333333,64.66666667,72.66666667,81.33333333,94,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Sampaio, Breno R",Macroeconomic Principles,8,12,28,30,30,20,20,8,12,0,12,0,14,0,194,2.684020619,0.670071806,7.216494845,7.216494845,13.40206186,13.40206186,19.58762887,23.71134021,34.02061856,44.32989691,59.79381443,75.25773196,89.69072165,95.87628866,100,C+_cum,2.33,B+_cum,3.33,D_cum,1,A-_cum,3.67
ECON,103,"Santos, Raul Antonio C",Macroeconomic Principles,13,18,15,20,20,18,9,22,5,4,2,2,5,0,153,2.847647059,0.70374434,3.267973856,4.575163399,5.882352941,8.496732026,11.76470588,26.14379085,32.02614379,43.79084967,56.8627451,69.93464052,79.73856209,91.50326797,100,C_cum,2,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Schneider, Rodrigo A",Macroeconomic Principles,10,32,22,21,26,21,9,15,16,13,7,1,9,0,202,2.749455446,0.86020343,4.455445545,4.95049505,8.415841584,14.85148515,22.77227723,30.1980198,34.65346535,45.04950495,57.92079208,68.31683168,79.20792079,95.04950495,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,103,"Set, Eric B",Macroeconomic Principles,11,25,11,15,26,10,17,13,5,4,6,0,6,1,149,2.847651007,0.739454901,4.026845638,4.026845638,8.053691275,10.73825503,14.09395973,22.81879195,34.22818792,40.93959732,58.38926174,68.45637584,75.83892617,92.61744966,100,C+_cum,2.33,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Shadmehr, Mehdi",Macroeconomic Principles,4,15,17,12,10,15,25,8,3,0,4,0,1,4,114,2.909298246,0.611394102,0.877192982,0.877192982,4.385964912,4.385964912,7.01754386,14.03508772,35.96491228,49.12280702,57.89473684,68.42105263,83.33333333,96.49122807,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Sirohi, Rahul A",Macroeconomic Principles,0,71,10,24,91,11,4,50,0,0,13,0,15,0,289,2.855743945,0.656584647,5.190311419,5.190311419,9.688581315,9.688581315,9.688581315,26.98961938,28.37370242,32.1799308,63.66782007,71.97231834,75.43252595,100,100,C_cum,2,A-_cum,3.67,C_cum,2,A_cum,4
ECON,103,"Sogo, Takeharu",Macroeconomic Principles,13,31,28,32,37,22,25,31,14,7,5,6,8,3,259,2.768416988,0.765749768,3.088803089,5.405405405,7.335907336,10.03861004,15.44401544,27.41312741,37.06563707,45.55984556,59.84555985,72.2007722,83.01158301,94.98069498,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Sun, Lingling",Macroeconomic Principles,35,81,92,77,121,59,60,65,28,27,21,11,18,7,695,2.819309353,0.760901258,2.589928058,4.172661871,7.194244604,11.07913669,15.10791367,24.46043165,33.09352518,41.58273381,58.99280576,70.07194245,83.30935252,94.96402878,100,C+_cum,2.33,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Tan, Ding Yong",Macroeconomic Principles,18,32,23,21,26,5,7,6,3,4,2,2,2,0,151,3.229602649,0.64104311,1.324503311,2.649006623,3.973509934,6.622516556,8.609271523,12.58278146,17.21854305,20.52980132,37.74834437,51.65562914,66.88741722,88.0794702,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
